# lon, lat, height_above_datum, mean_residual, num_observations
# Geodetic Datum --> Name: D_MOON  Spheroid: MOON  Semi-major axis: 1737400  Semi-minor axis: 1737400  Meridian: Reference Meridian at 0  Proj4 Str: +proj=longlat +R=1737400 +no_defs
-5.5818518680044447, -84.723280210365232, -3103.5067757976803, 263.39168227899938, 2
-5.7478512057013846, -84.68362772306628, 455.6541394236919, 354.23461959067629, 2
-5.4842824937375596, -84.765373060425375, -5746.5728084756192, 122.79530549743889, 2
-5.7470536900761404, -84.725763980709843, -587.84116084229379, 249.94538316426224, 2
-6.0026946578514941, -84.783982630987282, -1354.4300417690872, 1.4089451676333231, 2
-5.2568263560710848, -84.765505558244143, -978.08827195946003, 1.5709828046126906, 2
-5.2898718961523477, -84.763871039906576, -999.07951081068416, 1.549031318537553, 2
-5.2768015303852946, -84.775934526488811, -1025.3274566486007, 1.7745486535668862, 2
-5.2816660173842429, -84.783188486564768, -1049.3626490527431, 1.8352658607824928, 2
-5.3114499878946413, -84.773385647733491, -1040.2590195742705, 2.0469222338525386, 2
-5.2556933459003776, -84.764992657756608, -978.20303508399024, 1.3050003990055106, 2
-5.3205054417957047, -84.768382194620941, -1033.2900831838772, 1.9163509558808371, 2
-5.2570416548509318, -84.765283180500376, -977.68866245672587, 2.0227567919613603, 2
-5.2789171143344342, -84.763268505813045, -991.24556854485002, 1.541749412575959, 2
-5.2916395487658381, -84.766290113598046, -1007.8322685284542, 1.6918982797752502, 2
-5.2789327737039748, -84.760006806439023, -985.36075522134945, 1.9399973658746745, 2
-5.9896824950267549, -84.821317109373666, -1298.0971466095086, 1.1341731312311878, 2
-5.8728649673244933, -84.813064399670836, -1354.0743389448053, 1.3603153757944566, 2
-6.0081890526174666, -84.801968555341929, -1336.1498443132748, 0.70381317484039951, 2
-5.9242301717946928, -84.797199290370841, -1368.1974813159288, 1.2074816656288458, 2
-5.732957469173523, -84.81380356801148, -1363.412317525934, 1.9240718032845054, 2
-5.7115558555087445, -84.815362399866558, -1362.7604451175694, 1.5072278281097613, 2
-6.0188903526942381, -84.798820929703325, -1338.4662130344796, 0.73830829811639931, 2
-6.0011484605931278, -84.788342018219296, -1360.2732415423702, 0.6170292112805561, 2
-6.0013573144623127, -84.788484931743668, -1359.7552271163145, 1.1650606786252671, 2
-5.997291823471433, -84.820663186999653, -1296.7305824954949, 1.0163293228695542, 2
-5.9249880821624004, -84.79679688371067, -1368.431279772378, 1.1631756108667455, 2
-5.9908269439221327, -84.788808138904514, -1360.4660038353625, 1.4551471856105294, 2
-5.3427559423394584, -84.819698413160154, -1177.3499330311627, 2.0745828184713346, 2
-5.4197424192877017, -84.813658528419921, -1227.0881481979325, 2.1277238493845791, 2
-5.3095642285826221, -84.789453161155521, -1089.41614445953, 1.5357445817253423, 2
-5.3324426795941369, -84.787506125283869, -1102.0526663726087, 2.0978199431891396, 2
-5.7529261913562353, -84.858146609549976, -1216.9397032811116, 1.3558427144984382, 2
-5.9984091548555734, -84.842043857420691, -1212.4201613677585, 0.79381429241574442, 2
-5.8436556662700054, -84.852504861738822, -1210.2263658418799, 1.5589553208837006, 2
-5.9246621897408751, -84.827540803198161, -1300.4698130658994, 0.74469320408721074, 2
-5.9989716250249412, -84.837017993084132, -1232.4430274855056, 1.2554483343816811, 2
-5.9907701293765676, -84.853758601174547, -1137.2224903769663, 0.96667255557423304, 2
-5.7861835651724034, -84.834917125476295, -1311.7796092348028, 1.4814428738317955, 2
-5.978558211521916, -84.853715911225791, -1140.7819073794847, 1.1042355522348966, 2
-5.9789612634084621, -84.85345965574821, -1143.7660604033601, 1.1541345469786441, 2
-5.9653269961917808, -84.835867865697537, -1249.9272723719553, 1.3277645086438665, 2
-5.6813025523062608, -84.827109095305389, -1347.4357175799366, 1.1322766607667278, 2
-5.9773582349050081, -84.853899232713744, -1137.7449075231641, 0.97056020297579282, 2
-5.9764600263929308, -84.858472368372503, -1107.6025742914742, 0.79157306803463379, 2
-5.9995493646223279, -84.836838327145145, -1233.037240384135, 0.76488491041961648, 2
-5.9937618454191135, -84.85745511025587, -1107.8783857041979, 0.86814747142318383, 2
-5.9785609208514261, -84.853752422109878, -1140.7696909571966, 1.113647948314433, 2
-5.9733165171736022, -84.849872072882079, -1160.6282201179333, 1.2623535242415205, 2
-5.9697760815503305, -84.85016450615359, -1160.1776088080776, 1.0450077633114154, 2
-5.8924798925422932, -84.849941828086386, -1199.2515579559499, 0.98506248749281089, 2
-5.9939735311557918, -84.857311578580038, -1111.3038854155093, 0.4350149349331639, 2
-5.7529184225889693, -84.857927568781861, -1217.0398406204802, 1.296097812849774, 2
-5.6364641500778889, -84.857933154764595, -1251.6754886047067, 1.5479100566945811, 2
-5.2522610158518024, -84.851273524359883, -1109.3265130675165, 1.7383419513931055, 2
-5.5157434282707882, -84.853159259029681, -1238.7891568463981, 1.9848316906756196, 2
-5.2500130793537574, -84.834601045711977, -1108.5554395910021, 1.7675868389526763, 2
-5.5215161758863038, -84.836607988534666, -1289.7406311316006, 1.8966287493993468, 2
-5.2643016557841529, -84.853743048773097, -1111.4088867880128, 1.6465162125286279, 2
-5.4026215073915065, -84.846473902757197, -1198.3562628751856, 1.8649390453805146, 2
-5.2880953802536101, -84.832900824825742, -1136.282843730897, 1.8257787710879447, 2
-5.5824063063034242, -84.846942074814251, -1286.9453531131419, 1.5489390204974312, 2
-5.6153092288212747, -84.850341765134388, -1278.0204339538493, 1.5002511510446728, 2
-5.4521137089520604, -84.841036508862032, -1242.2230686160899, 1.8659674616453166, 2
-5.5188767971101207, -84.841848349875335, -1271.9398054956487, 1.8835399765360603, 2
-5.5748357027979587, -84.845869356841106, -1291.1777813272156, 1.7672391801510892, 2
-5.5691666056955551, -84.855524692130459, -1248.6473777803174, 1.5522755960284005, 2
-5.4254514111270371, -84.836714638117897, -1234.3943636154113, 1.6860328382316925, 2
-5.5889190241487094, -84.858471615849197, -1246.018890999107, 1.4837511086447699, 2
-5.5153422465384176, -84.853340941539756, -1241.5418244029929, 2.0769331642309554, 2
-5.2646981974700324, -84.853487162621704, -1114.3776207804583, 1.7038952189197674, 2
-5.5204934011359166, -84.839174348360274, -1283.9746750030738, 1.7414529020231286, 2
-5.5322920918387579, -84.832449587627806, -1313.4955380315926, 1.3490997654028551, 2
-5.9526073267416475, -84.859705474781535, -1106.0917567795061, 0.74199821010059441, 2
-5.9521936106099105, -84.859815653011339, -1103.1401127382726, 0.65839807869166966, 2
-5.7496762546845588, -84.875716771260144, -1134.8157311680416, 1.0238728763622014, 2
-5.9419497099650718, -84.860759072058997, -1100.7274648157156, 1.068941944027511, 2
-5.7714579357251834, -84.862809999880355, -1184.6423069953294, 0.8413329784242447, 2
-5.7710657044619893, -84.863028953740255, -1184.5019616586401, 0.87034953722473807, 2
-5.6847653477065609, -84.862809227527521, -1218.7459897052415, 1.1303173379452467, 2
-5.6808722073660052, -84.879246618367972, -1160.3453320930303, 1.4013806528635171, 2
-5.8981550246393066, -84.890726635241464, -1090.9122825680834, 0.93664607229593577, 2
-5.9565439941906275, -84.859303640272017, -1106.6680804040366, 0.95184654296428817, 2
-5.7045141561917161, -84.863960105320658, -1204.3649141349792, 1.2169865164123417, 2
-5.6999379478387695, -84.870139893796633, -1178.9014356605985, 1.3285577050094406, 2
-5.6378192486084968, -84.893666682676042, -1160.6196794571833, 1.5093760183679286, 2
-5.7404386342338976, -84.880027553042012, -1135.3904397507508, 1.8300959571538289, 2
-5.6975211845885489, -84.881568349102537, -1151.5061652457121, 1.5948008535192524, 2
-5.8142900858833668, -84.882321114110766, -1099.2360984338741, 1.3710726856856916, 2
-5.8052349964600225, -84.884879942712061, -1100.7569984664697, 1.2846984237655943, 2
-5.3241303490542133, -84.865317527027557, -1102.8823679721693, 1.5823365780665242, 2
-5.3984847578502899, -84.864978836954691, -1133.7804095032943, 1.8184201592002118, 2
-5.5554233277183229, -84.871461066573858, -1211.2000511934345, 1.7865203767577911, 2
-5.4462615935534124, -84.896743376898456, -1184.2329997220379, 1.4747562578872229, 2
-5.348724132959882, -84.86454500623492, -1112.9587101231473, 1.9647321782607963, 2
-5.5806119307651008, -84.892916549802663, -1174.305607532222, 1.2947238899435765, 2
-5.5944768952985244, -84.890264767219435, -1174.6936636164219, 1.1864611763755633, 2
-5.2671844410638879, -84.86607357481256, -1083.4169437809901, 1.7855414559879814, 2
-5.2705753829870412, -84.865678756471638, -1081.5162002267105, 1.4337723882644389, 2
-5.3849291458225084, -84.866387923361927, -1125.2773453916793, 1.7490993859312907, 2
-5.3192754854088822, -84.871129228203259, -1095.0241538883831, 1.9603871651339526, 2
-5.5960912574067168, -84.864000439265297, -1243.1798406552, 1.6658166156736716, 2
-5.3826524140772829, -84.863457479479294, -1134.0360183041983, 1.9046519233834884, 2
-5.2692115066629341, -84.865272185953955, -1083.9556998297455, 1.7523576860951919, 2
-5.3001979960933543, -84.865319362323461, -1095.6010346166972, 1.5910234516987014, 2
-5.4361445854477743, -84.861334172927741, -1165.0013393810793, 1.549713672464555, 2
-5.4390876674826902, -84.895346212656179, -1186.2771015598234, 1.4607202257600425, 2
-5.5328976216599353, -84.866164796152731, -1204.8838272098096, 1.7568494951219598, 2
-5.5912645122825557, -84.891137820105513, -1176.7652921178817, 1.2353646950543764, 2
-5.5563741198948842, -84.881722678931169, -1202.5465380501794, 1.5952227759869628, 2
-6.0021635615536999, -84.904445133501426, -1079.6395269327159, 0.66876116732321744, 2
-5.6362953557056139, -84.914886072799618, -1166.8995547255354, 1.1248888994212125, 2
-5.7065306198804935, -84.927071393450348, -1161.8272164685338, 1.3601809036820707, 2
-5.6434576292745957, -84.899042131801721, -1157.1932939123328, 1.5029887401084556, 2
-5.8412425678126976, -84.931676406782074, -1141.6556788363905, 0.49983003314663665, 2
-5.9122714849098417, -84.900779731956106, -1090.4887391106952, 0.98469375567111994, 2
-5.9965537496343728, -84.900636385407424, -1084.9584232077627, 0.90050623313118661, 2
-6.0143986947054122, -84.899765483070851, -1085.2859708786439, 1.0559989978438242, 2
-5.9784714822524414, -84.89752498195044, -1088.7221391789437, 0.72552222240290298, 2
-6.0403182888307665, -84.931700791708963, -1097.3829405757633, 0.41881351568813596, 2
-5.3779541874819099, -84.91612726221237, -1144.0293601038616, 1.6533221897128092, 2
-5.5348163305729337, -84.922695921327545, -1160.8959307136472, 1.6334829611532333, 2
-5.2624263150611101, -84.908555942422794, -1157.3370445893743, 1.9874367424955848, 2
-5.4525078567439218, -84.923698906205971, -1152.1592488072674, 1.4613402962142739, 2
-5.5603589794327775, -84.931140951052967, -1144.2172782128871, 1.2431980258199213, 2
-5.374952749193719, -84.916012080500053, -1143.292381133831, 1.8348861777786942, 2
-5.4396490135839164, -84.915508677073873, -1154.6885001910973, 1.8992260088192972, 2
-5.5243797816144742, -84.917333064908064, -1170.2950689154584, 1.7028107801649792, 2
-5.2462242990166779, -84.905969718759934, -1163.6813280322472, 1.9164839991229776, 2
-5.4673720542927216, -84.909129860227893, -1167.7659703145139, 1.784861154507758, 2
-5.5448902234478998, -84.905197701130604, -1173.9973459494486, 1.2035350355208314, 2
-5.3783618294721336, -84.915981100538303, -1144.070244908155, 1.6594165123464268, 2
-5.40683268325441, -84.928288453163304, -1140.6873073175429, 1.3599410415816011, 2
-5.2321407127427717, -84.899327884738895, -1171.4429597162507, 1.4623508387950661, 2
-5.5654127472372563, -84.931219561830332, -1145.1164682912381, 1.2228858513432128, 2
-5.5600132528091546, -84.902870431218673, -1176.7859533759874, 1.4813665422026432, 2
-5.4987296532657579, -84.920422287832935, -1163.5125039299696, 1.4604828228248887, 2
-5.4454964732932041, -84.914929755190983, -1155.7080574557615, 1.8219532041047946, 2
-5.5457239209085056, -84.922013285693112, -1165.9588173456661, 1.522524066523061, 2
-5.2598726283284183, -84.90427057500888, -1169.304902829027, 1.9319672081790726, 2
-5.2554513015190798, -84.92953521329359, -1112.9459102521398, 1.9155828876180088, 2
-5.2956580222062142, -84.929670586622407, -1123.4246257782497, 1.5528243333447087, 2
-5.2728826858759525, -84.934497364693129, -1123.5620498073381, 1.8447675399056473, 2
-5.6248777540297956, -84.929158165108632, -1159.1354151750609, 1.0717407767232596, 2
-5.5344672595468127, -84.916502543512237, -1172.2034336715662, 1.4468746056451356, 2
-5.7551057291873731, -84.957790142982333, -1098.2264539576943, 1.0179555291495994, 2
-5.7609602991256015, -84.962818855456618, -1096.8281451529529, 0.7277721853785849, 2
-5.7912772260452687, -84.93898328569307, -1144.3175896302134, 1.1725638882890288, 2
-5.8676590263763782, -84.947674568546944, -1108.2097236713153, 0.92558381647359755, 2
-5.7852995928064557, -84.944463156042232, -1124.774062971725, 1.5848411938923319, 2
-5.6447033507830167, -84.936633473314373, -1139.6227712641705, 1.3402893611760485, 2
-5.6478545330982346, -84.956194771261735, -1084.6760231521132, 1.4341590783084321, 2
-5.7338461599457222, -84.960302054030507, -1091.5449174970438, 1.237257920254333, 2
-5.9510015100691209, -84.94995462195709, -1090.877311416961, 1.023461230670264, 2
-5.8460639952449531, -84.965876378474803, -1116.9471571004744, 0.95935752245622197, 2
-5.7817222211447126, -84.946330195139268, -1121.5008355825157, 1.623637437997572, 2
-5.9011322251055836, -84.947653956539625, -1101.8986541902423, 1.4020184545081951, 2
-5.8535335431476598, -84.951917664101387, -1103.2032454606365, 1.1248953613841812, 2
-5.7054285385061343, -84.949534542723256, -1117.5246044613446, 1.5173910731167526, 2
-5.6649485349547595, -84.958336172813659, -1087.8218554338976, 1.48216158385359, 2
-5.6520040686074786, -84.943914619433059, -1124.6663111404048, 1.5313842317588384, 2
-5.814591629525701, -84.953872957710587, -1105.4155162616562, 1.0331527118788637, 2
-6.0418419596277175, -84.968676150353801, -1118.4767676523061, 0.63947247894786852, 2
-5.6932326833126892, -84.94846244423205, -1118.3356403269966, 1.2922243265992654, 2
-5.6576540767654029, -84.935513698256983, -1142.4815208582033, 1.1728620349181278, 2
-5.9882309479882547, -84.941176855091015, -1102.1204913738975, 1.2079630378518784, 2
-5.9651135729812053, -84.968355181017998, -1117.0048635317028, 0.54532858527145867, 2
-5.7914828697043355, -84.938730516295422, -1147.84026228742, 0.70699322763345585, 2
-5.4094038598969014, -84.949001038243367, -1082.6281676307633, 1.5750440161562234, 2
-5.6313387400127368, -84.935819090465941, -1140.8022361298883, 1.01337113578905, 2
-5.2836646760421324, -84.947504573355957, -1089.012649376298, 1.8913972755575843, 2
-5.4167808809611442, -84.960452489718108, -1053.2152654327406, 1.249244888348044, 2
-5.50901862176545, -84.94149894546031, -1113.9370237719647, 1.4734123955302079, 2
-5.366318204994176, -84.939565510057363, -1112.2216781567415, 1.6938946238975798, 2
-5.5877666960823058, -84.950123340162364, -1102.8239500370814, 1.4269490039459405, 2
-5.2764839351934123, -84.95915495374463, -1059.965375655079, 1.793501008304508, 2
-5.619225843901904, -84.955874738491573, -1082.5677776658838, 1.4012770371503707, 2
-5.2520895778964887, -84.937535552035456, -1109.9309174334439, 1.8932646906288189, 2
-5.4250824006555156, -84.943776919418127, -1096.0616306968186, 1.6552996547418555, 2
-5.3494257550943614, -84.950386787110631, -1075.0111941258483, 1.7510770921063252, 2
-5.4233902223053327, -84.939203325108508, -1119.8377323263776, 1.4457210016186903, 2
-5.2451664479091749, -84.946565758373922, -1087.7370150562001, 1.9963886153589725, 2
-5.3616096368465804, -84.947177951702969, -1088.528427979455, 1.5015414934922697, 2
-5.2565446451024931, -84.947317561689829, -1090.0854229552581, 1.8202151288288615, 2
-5.3316983873248693, -84.950029694156299, -1077.301236290908, 2.1116786166236103, 2
-5.6695074274495649, -84.998218267778995, -1101.7026480275551, 1.2463819508595453, 2
-5.9556662703078862, -84.990200585845443, -1118.8215501377942, 1.0544233411655188, 2
-5.7144859527654122, -84.974774744424749, -1097.2032157666656, 1.3708155167769656, 2
-5.8309029243616362, -84.993360549061507, -1100.5725789844873, 1.0204272631473668, 2
-5.6699257619838361, -84.998108187993921, -1104.6310621180396, 1.3338294826070167, 2
-5.8258873281899097, -84.990496877392218, -1105.1023029501705, 1.0218666230001499, 2
-5.7174316050229281, -84.978291400356539, -1091.3689680346165, 1.3345772439545598, 2
-5.8202970741955937, -84.980200396174283, -1112.6785387972348, 0.69063232702860899, 2
-5.8654832457658719, -84.995363511042243, -1101.2055064475601, 0.7624967801806567, 2
-5.9482176626712784, -84.984405992746971, -1131.581970695675, 0.85863380507674247, 2
-5.8125143136428807, -84.998951016806757, -1094.2937777043699, 1.3050862827186207, 2
-5.7211021422766448, -84.977853194241476, -1094.7369097916983, 1.6204732041338179, 2
-5.8203126818798223, -85.005177901483179, -1095.3334266624602, 1.1094297673650111, 2
-5.7090936179917984, -84.978760478864061, -1092.7995119239692, 1.3108461607761144, 2
-5.9750835097566224, -84.998529189894484, -1108.33937760667, 0.87419990776378331, 2
-5.7756516854224289, -84.979945602351478, -1107.1467369841409, 1.4043031582017638, 2
-5.9482031509496078, -84.984223275688564, -1131.6213679178354, 0.81293375432289527, 2
-5.8162913083466821, -84.976936787566444, -1117.8464805446172, 1.2022964635611217, 2
-6.036433839291969, -84.989978419464904, -1127.4737176975066, 0.50397288977168375, 2
-5.9158888993707226, -84.991977603478844, -1112.0468387373828, 1.2067463305790471, 2
-5.7175517465109484, -84.97507105577084, -1097.8542893613735, 1.2114092508824812, 2
-5.9771557100903783, -84.9921551883495, -1120.220781948321, 0.75911481625524191, 2
-5.6168234029757178, -84.997402404273146, -1069.0267837909134, 1.2671704153599981, 2
-5.5928565425900887, -84.986563492028438, -1051.4731793293372, 1.5095487457470331, 2
-5.3442962268492309, -84.99286684282032, -1046.7011939665249, 1.881040473905053, 2
-5.3646218819416802, -85.004100919116198, -1050.7358492556434, 1.3291132132911165, 2
-5.3164191783664565, -84.993670101346297, -1047.577286100043, 2.0780445301010593, 2
-5.4446654273385944, -84.976437303263012, -1040.1071027838177, 1.8842784967824182, 2
-5.5302399482766038, -84.983457551030725, -1037.2316580318547, 1.5136255057489549, 2
-5.4737359019651732, -84.976217026309257, -1036.5657619429974, 1.7726321836197743, 2
-5.3980083931488538, -84.981249269455347, -1040.4273790541395, 1.4934438615726444, 2
-5.2289267970105362, -84.972113000551659, -1046.889881524768, 1.6720379377379873, 2
-5.2537371268867359, -84.974198443334458, -1050.7901228066287, 1.7480471704152469, 2
-5.3466592586226076, -85.001075578095481, -1050.6424219112155, 1.3846357750697227, 2
-5.3664712618871313, -84.977031891396678, -1049.7502304670791, 1.8429595108591825, 2
-5.3747063650506544, -84.99869623321058, -1049.4818634793073, 1.7247573549637032, 2
-5.344016556143985, -85.001106964998272, -1049.9263211740886, 1.6381947633303771, 2
-5.327129856238197, -85.007597493080553, -1052.2506622100434, 1.4753292991297928, 2
-5.4680380657032659, -84.975993660058961, -1039.01391795013, 1.2799162470495711, 2
-5.3095343605618872, -84.973257188872097, -1052.1209202498485, 1.7035232813886876, 2
-5.4941999297862063, -84.9820631127117, -1033.8283052885909, 1.4647411426858761, 2
-5.5996134323066995, -85.000895376854132, -1068.3018429360968, 1.749374628152006, 2
-5.374713472806901, -84.998550115406545, -1049.5275978802581, 1.6863970437974327, 2
-5.8855146191994265, -85.019633248876261, -1119.5631746500451, 0.76521780174060328, 2
-6.0091284388660524, -85.029173529807181, -1108.2688515445741, 1.0225616120967755, 2
-5.8536565930598607, -85.04542977479737, -1051.3350053759502, 0.97892574685424072, 2
-6.0308452349592905, -85.02145508875914, -1127.0127175559246, 0.76765135491070091, 2
-5.8540564211952333, -85.045174177948894, -1051.4732519854622, 0.94636945071657053, 2
-5.6935386623619495, -85.040010598474723, -1059.646309735911, 0.97841009976723903, 2
-6.0174742603630555, -85.029029611798578, -1106.7018607705895, 1.0912262684228633, 2
-5.6754777324150893, -85.01004097674786, -1068.8214790338011, 1.5025823176102628, 2
-5.7096265486352378, -85.014788288599178, -1068.0497274139709, 1.5397620279347453, 2
-5.9719797342243135, -85.04289265449215, -1066.2379484723799, 0.98143927996112046, 2
-5.6529554308846679, -85.015986438145774, -1061.4441068202227, 1.0465209514182905, 2
-5.6867363109293043, -85.020373298058161, -1061.3437822373721, 0.9621592838084656, 2
-6.0483992778349709, -85.045408881811483, -1073.3524709698179, 0.74945632968583809, 2
-5.8728074294991615, -85.039073696945408, -1069.9145204887691, 1.3326928566076259, 2
-5.9685485691435822, -85.031321224789352, -1101.6488600578434, 0.72765820990779395, 2
-5.9451551239273179, -85.039184720550026, -1076.6300371792931, 1.2093473972106077, 2
-5.9900292129237398, -85.034992455516019, -1090.5677634204692, 1.0229825606406795, 2
-5.7728186689414205, -85.035605342716238, -1067.7898298506882, 0.96150456995751754, 2
-5.8627142760466961, -85.028078411301607, -1097.6143273058565, 1.0161466663123611, 2
-5.9492029660707511, -85.033472321386824, -1095.1349387072282, 1.0896415027169297, 2
-5.5193908244341996, -85.041482265218121, -1054.7782226673319, 1.8319576911559272, 2
-5.4015810265141617, -85.013036720791874, -1055.3653173552852, 1.7061987877829925, 2
-5.4851805640173437, -85.009886179026381, -1059.3063181446284, 1.2337304147797619, 2
-5.5642421442788867, -85.026846638673163, -1057.1548716681689, 1.3862192114551046, 2
-5.3118894396366523, -85.017377751630477, -1056.5638733241749, 1.9225775833153027, 2
-5.3422401834148241, -85.029252115256639, -1038.6780502319768, 1.7883733635721564, 2
-5.2112748687788359, -85.043121675874161, -1042.0316126949381, 1.6324089814121425, 2
-5.3491017755463366, -85.026809764569109, -1040.2154111753566, 1.3011330101770877, 2
-5.5385789594005201, -85.017663593168365, -1061.4957964836431, 1.4650063781911324, 2
-5.3995336740313542, -85.013035283449042, -1055.1908595208624, 1.5176988634468995, 2
-5.3389442675134431, -85.019726451178357, -1053.0166444720358, 1.3841496735085266, 2
-5.2150733235245292, -85.028627570419872, -1040.0959928556119, 1.5277024547857669, 2
-5.5829189878784042, -85.043050653011633, -1054.1380921334912, 1.5540113380709093, 2
-5.5601390910169002, -85.020725734342633, -1059.277424509366, 1.5233466760119956, 2
-5.4165267841819107, -85.012582193364025, -1055.4372302732436, 1.394699492826118, 2
-5.4612415696253782, -85.009417354237513, -1057.8621844734566, 1.5032328849571444, 2
-5.2860807225743001, -85.015805321733566, -1055.3600123000442, 1.5996465946211982, 2
-5.5005340544664136, -85.010306064350061, -1061.9208713424057, 1.2381046141452492, 2
-5.2234826513074033, -85.027687440085955, -1041.4336439139895, 1.6029957997678199, 2
-5.2502779545052594, -85.022378764809218, -1048.6812120563591, 1.8951428066811336, 2
-5.3821154085276026, -85.019453493400462, -1051.5461758159977, 1.6243181165295359, 2
-5.4447009009346043, -85.031144386399987, -1048.1160890839869, 1.558827211127948, 2
-5.8692122604373891, -85.059124016422459, -1007.2315897423822, 1.2428252684194021, 2
-5.6983374439878922, -85.059957143637064, -1001.3011253908396, 1.1742496063067498, 2
-5.821802758782745, -85.053752235129238, -1026.4773989929399, 1.092405676693013, 2
-5.744025224046525, -85.070406079371537, -959.28470404206371, 1.3345348820970937, 2
-5.729663473489329, -85.066070521027839, -974.59753359396723, 1.0182440938402437, 2
-5.9220981828172405, -85.077296721073239, -943.20216553842283, 0.7258364308328209, 2
